collection_slug,collection_name_pt_br,collection_name_en,collection_name_es,section_code,section_type,section_name_pt_br,section_name_en,section_name_es,sticker_code,sticker_type,sticker_name_pt_br,sticker_name_en,sticker_name_es,album_order,section_order,player_name,country_iso2,wikidata_id
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,BEL,NATIONAL_TEAM,Belgium,Belgium,Belgium,BEL 7,PLAYER,Maxim De Cuyper,Maxim De Cuyper,Maxim De Cuyper,496,7,Maxim De Cuyper,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,BEL,NATIONAL_TEAM,Belgium,Belgium,Belgium,BEL 8,PLAYER,Thomas Meunier,Thomas Meunier,Thomas Meunier,497,8,Thomas Meunier,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,BEL,NATIONAL_TEAM,Belgium,Belgium,Belgium,BEL 9,PLAYER,Youri Tielemans,Youri Tielemans,Youri Tielemans,498,9,Youri Tielemans,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,BEL,NATIONAL_TEAM,Belgium,Belgium,Belgium,BEL 10,PLAYER,Amadou Onana,Amadou Onana,Amadou Onana,499,10,Amadou Onana,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,BEL,NATIONAL_TEAM,Belgium,Belgium,Belgium,BEL 11,PLAYER,Nicolas Raskin,Nicolas Raskin,Nicolas Raskin,500,11,Nicolas Raskin,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,BEL,NATIONAL_TEAM,Belgium,Belgium,Belgium,BEL 12,PLAYER,Alexis Saelemaekers,Alexis Saelemaekers,Alexis Saelemaekers,501,12,Alexis Saelemaekers,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,BEL,NATIONAL_TEAM,Belgium,Belgium,Belgium,BEL 13,TEAM,Team Photo,Team Photo,Team Photo,502,13,,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,BEL,NATIONAL_TEAM,Belgium,Belgium,Belgium,BEL 14,PLAYER,Hans Vanaken,Hans Vanaken,Hans Vanaken,503,14,Hans Vanaken,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,BEL,NATIONAL_TEAM,Belgium,Belgium,Belgium,BEL 15,PLAYER,Kevin De Bruyne,Kevin De Bruyne,Kevin De Bruyne,504,15,Kevin De Bruyne,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,BEL,NATIONAL_TEAM,Belgium,Belgium,Belgium,BEL 16,PLAYER,Jérémy Doku,Jérémy Doku,Jérémy Doku,505,16,Jérémy Doku,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,BEL,NATIONAL_TEAM,Belgium,Belgium,Belgium,BEL 17,PLAYER,Charles De Ketelaere,Charles De Ketelaere,Charles De Ketelaere,506,17,Charles De Ketelaere,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,BEL,NATIONAL_TEAM,Belgium,Belgium,Belgium,BEL 18,PLAYER,Leandro Trossard,Leandro Trossard,Leandro Trossard,507,18,Leandro Trossard,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,BEL,NATIONAL_TEAM,Belgium,Belgium,Belgium,BEL 19,PLAYER,Loïs Openda,Loïs Openda,Loïs Openda,508,19,Loïs Openda,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,BEL,NATIONAL_TEAM,Belgium,Belgium,Belgium,BEL 20,PLAYER,Romelu Lukaku,Romelu Lukaku,Romelu Lukaku,509,20,Romelu Lukaku,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,EGY,NATIONAL_TEAM,Egypt,Egypt,Egypt,EGY 1,BADGE,Emblem,Emblem,Emblem,510,1,,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,EGY,NATIONAL_TEAM,Egypt,Egypt,Egypt,EGY 2,PLAYER,Mohamed El Shenawy,Mohamed El Shenawy,Mohamed El Shenawy,511,2,Mohamed El Shenawy,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,EGY,NATIONAL_TEAM,Egypt,Egypt,Egypt,EGY 3,PLAYER,Mohamed Hany,Mohamed Hany,Mohamed Hany,512,3,Mohamed Hany,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,EGY,NATIONAL_TEAM,Egypt,Egypt,Egypt,EGY 4,PLAYER,Mohamed Hamdy,Mohamed Hamdy,Mohamed Hamdy,513,4,Mohamed Hamdy,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,EGY,NATIONAL_TEAM,Egypt,Egypt,Egypt,EGY 5,PLAYER,Yasser Ibrahim,Yasser Ibrahim,Yasser Ibrahim,514,5,Yasser Ibrahim,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,EGY,NATIONAL_TEAM,Egypt,Egypt,Egypt,EGY 6,PLAYER,Khaled Sobhi,Khaled Sobhi,Khaled Sobhi,515,6,Khaled Sobhi,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,EGY,NATIONAL_TEAM,Egypt,Egypt,Egypt,EGY 7,PLAYER,Ramy Rabia,Ramy Rabia,Ramy Rabia,516,7,Ramy Rabia,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,EGY,NATIONAL_TEAM,Egypt,Egypt,Egypt,EGY 8,PLAYER,Hossam Abdelmaguid,Hossam Abdelmaguid,Hossam Abdelmaguid,517,8,Hossam Abdelmaguid,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,EGY,NATIONAL_TEAM,Egypt,Egypt,Egypt,EGY 9,PLAYER,Ahmed Fatouh,Ahmed Fatouh,Ahmed Fatouh,518,9,Ahmed Fatouh,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,EGY,NATIONAL_TEAM,Egypt,Egypt,Egypt,EGY 10,PLAYER,Marwan Attia,Marwan Attia,Marwan Attia,519,10,Marwan Attia,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,EGY,NATIONAL_TEAM,Egypt,Egypt,Egypt,EGY 11,PLAYER,Zizo,Zizo,Zizo,520,11,Zizo,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,EGY,NATIONAL_TEAM,Egypt,Egypt,Egypt,EGY 12,PLAYER,Hamdy Fathy,Hamdy Fathy,Hamdy Fathy,521,12,Hamdy Fathy,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,EGY,NATIONAL_TEAM,Egypt,Egypt,Egypt,EGY 13,TEAM,Team Photo,Team Photo,Team Photo,522,13,,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,EGY,NATIONAL_TEAM,Egypt,Egypt,Egypt,EGY 14,PLAYER,Mohamed Lasheen,Mohamed Lasheen,Mohamed Lasheen,523,14,Mohamed Lasheen,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,EGY,NATIONAL_TEAM,Egypt,Egypt,Egypt,EGY 15,PLAYER,Emam Ashour,Emam Ashour,Emam Ashour,524,15,Emam Ashour,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,EGY,NATIONAL_TEAM,Egypt,Egypt,Egypt,EGY 16,PLAYER,Osama Faisal,Osama Faisal,Osama Faisal,525,16,Osama Faisal,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,EGY,NATIONAL_TEAM,Egypt,Egypt,Egypt,EGY 17,PLAYER,Mohamed Salah,Mohamed Salah,Mohamed Salah,526,17,Mohamed Salah,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,EGY,NATIONAL_TEAM,Egypt,Egypt,Egypt,EGY 18,PLAYER,Mostafa Mohamed,Mostafa Mohamed,Mostafa Mohamed,527,18,Mostafa Mohamed,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,EGY,NATIONAL_TEAM,Egypt,Egypt,Egypt,EGY 19,PLAYER,Trezeguet,Trezeguet,Trezeguet,528,19,Trezeguet,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,EGY,NATIONAL_TEAM,Egypt,Egypt,Egypt,EGY 20,PLAYER,Omar Marmoush,Omar Marmoush,Omar Marmoush,529,20,Omar Marmoush,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,IRN,NATIONAL_TEAM,Iran,Iran,Iran,IRN 1,BADGE,Emblem,Emblem,Emblem,530,1,,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,IRN,NATIONAL_TEAM,Iran,Iran,Iran,IRN 2,PLAYER,Alireza Beiranvand,Alireza Beiranvand,Alireza Beiranvand,531,2,Alireza Beiranvand,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,IRN,NATIONAL_TEAM,Iran,Iran,Iran,IRN 3,PLAYER,Morteza Pouraliganji,Morteza Pouraliganji,Morteza Pouraliganji,532,3,Morteza Pouraliganji,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,IRN,NATIONAL_TEAM,Iran,Iran,Iran,IRN 4,PLAYER,Ehsan Hajsafi,Ehsan Hajsafi,Ehsan Hajsafi,533,4,Ehsan Hajsafi,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,IRN,NATIONAL_TEAM,Iran,Iran,Iran,IRN 5,PLAYER,Milad Mohammadi,Milad Mohammadi,Milad Mohammadi,534,5,Milad Mohammadi,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,IRN,NATIONAL_TEAM,Iran,Iran,Iran,IRN 6,PLAYER,Shojae Khalilzadeh,Shojae Khalilzadeh,Shojae Khalilzadeh,535,6,Shojae Khalilzadeh,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,IRN,NATIONAL_TEAM,Iran,Iran,Iran,IRN 7,PLAYER,Ramin Rezaeian,Ramin Rezaeian,Ramin Rezaeian,536,7,Ramin Rezaeian,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,IRN,NATIONAL_TEAM,Iran,Iran,Iran,IRN 8,PLAYER,Hossein Kanaani,Hossein Kanaani,Hossein Kanaani,537,8,Hossein Kanaani,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,IRN,NATIONAL_TEAM,Iran,Iran,Iran,IRN 9,PLAYER,Sadegh Moharrami,Sadegh Moharrami,Sadegh Moharrami,538,9,Sadegh Moharrami,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,IRN,NATIONAL_TEAM,Iran,Iran,Iran,IRN 10,PLAYER,Saleh Hardani,Saleh Hardani,Saleh Hardani,539,10,Saleh Hardani,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,IRN,NATIONAL_TEAM,Iran,Iran,Iran,IRN 11,PLAYER,Saeed Ezatolahi,Saeed Ezatolahi,Saeed Ezatolahi,540,11,Saeed Ezatolahi,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,IRN,NATIONAL_TEAM,Iran,Iran,Iran,IRN 12,PLAYER,Saman Ghoddos,Saman Ghoddos,Saman Ghoddos,541,12,Saman Ghoddos,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,IRN,NATIONAL_TEAM,Iran,Iran,Iran,IRN 13,TEAM,Team Photo,Team Photo,Team Photo,542,13,,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,IRN,NATIONAL_TEAM,Iran,Iran,Iran,IRN 14,PLAYER,Omid Noorafkan,Omid Noorafkan,Omid Noorafkan,543,14,Omid Noorafkan,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,IRN,NATIONAL_TEAM,Iran,Iran,Iran,IRN 15,PLAYER,Roozbeh Cheshmi,Roozbeh Cheshmi,Roozbeh Cheshmi,544,15,Roozbeh Cheshmi,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,IRN,NATIONAL_TEAM,Iran,Iran,Iran,IRN 16,PLAYER,Mohammad Mohebi,Mohammad Mohebi,Mohammad Mohebi,545,16,Mohammad Mohebi,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,IRN,NATIONAL_TEAM,Iran,Iran,Iran,IRN 17,PLAYER,Sardar Azmoun,Sardar Azmoun,Sardar Azmoun,546,17,Sardar Azmoun,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,IRN,NATIONAL_TEAM,Iran,Iran,Iran,IRN 18,PLAYER,Mehdi Taremi,Mehdi Taremi,Mehdi Taremi,547,18,Mehdi Taremi,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,IRN,NATIONAL_TEAM,Iran,Iran,Iran,IRN 19,PLAYER,Alireza Jahanbakhsh,Alireza Jahanbakhsh,Alireza Jahanbakhsh,548,19,Alireza Jahanbakhsh,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,IRN,NATIONAL_TEAM,Iran,Iran,Iran,IRN 20,PLAYER,Ali Gholizadeh,Ali Gholizadeh,Ali Gholizadeh,549,20,Ali Gholizadeh,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,NZL,NATIONAL_TEAM,New Zealand,New Zealand,New Zealand,NZL 1,BADGE,Emblem,Emblem,Emblem,550,1,,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,NZL,NATIONAL_TEAM,New Zealand,New Zealand,New Zealand,NZL 2,PLAYER,Max Crocombe,Max Crocombe,Max Crocombe,551,2,Max Crocombe,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,NZL,NATIONAL_TEAM,New Zealand,New Zealand,New Zealand,NZL 3,PLAYER,Alex Paulsen,Alex Paulsen,Alex Paulsen,552,3,Alex Paulsen,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,NZL,NATIONAL_TEAM,New Zealand,New Zealand,New Zealand,NZL 4,PLAYER,Michael Boxall,Michael Boxall,Michael Boxall,553,4,Michael Boxall,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,NZL,NATIONAL_TEAM,New Zealand,New Zealand,New Zealand,NZL 5,PLAYER,Liberato Cacace,Liberato Cacace,Liberato Cacace,554,5,Liberato Cacace,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,NZL,NATIONAL_TEAM,New Zealand,New Zealand,New Zealand,NZL 6,PLAYER,Tim Payne,Tim Payne,Tim Payne,555,6,Tim Payne,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,NZL,NATIONAL_TEAM,New Zealand,New Zealand,New Zealand,NZL 7,PLAYER,Tyler Bindon,Tyler Bindon,Tyler Bindon,556,7,Tyler Bindon,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,NZL,NATIONAL_TEAM,New Zealand,New Zealand,New Zealand,NZL 8,PLAYER,Francis de Vries,Francis de Vries,Francis de Vries,557,8,Francis de Vries,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,NZL,NATIONAL_TEAM,New Zealand,New Zealand,New Zealand,NZL 9,PLAYER,Finn Surman,Finn Surman,Finn Surman,558,9,Finn Surman,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,NZL,NATIONAL_TEAM,New Zealand,New Zealand,New Zealand,NZL 10,PLAYER,Joe Bell,Joe Bell,Joe Bell,559,10,Joe Bell,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,NZL,NATIONAL_TEAM,New Zealand,New Zealand,New Zealand,NZL 11,PLAYER,Sarpreet Singh,Sarpreet Singh,Sarpreet Singh,560,11,Sarpreet Singh,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,NZL,NATIONAL_TEAM,New Zealand,New Zealand,New Zealand,NZL 12,PLAYER,Ryan Thomas,Ryan Thomas,Ryan Thomas,561,12,Ryan Thomas,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,NZL,NATIONAL_TEAM,New Zealand,New Zealand,New Zealand,NZL 13,TEAM,Team Photo,Team Photo,Team Photo,562,13,,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,NZL,NATIONAL_TEAM,New Zealand,New Zealand,New Zealand,NZL 14,PLAYER,Matthew Garbett,Matthew Garbett,Matthew Garbett,563,14,Matthew Garbett,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,NZL,NATIONAL_TEAM,New Zealand,New Zealand,New Zealand,NZL 15,PLAYER,Marko Stamenić,Marko Stamenić,Marko Stamenić,564,15,Marko Stamenić,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,NZL,NATIONAL_TEAM,New Zealand,New Zealand,New Zealand,NZL 16,PLAYER,Ben Old,Ben Old,Ben Old,565,16,Ben Old,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,NZL,NATIONAL_TEAM,New Zealand,New Zealand,New Zealand,NZL 17,PLAYER,Chris Wood,Chris Wood,Chris Wood,566,17,Chris Wood,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,NZL,NATIONAL_TEAM,New Zealand,New Zealand,New Zealand,NZL 18,PLAYER,Elijah Just,Elijah Just,Elijah Just,567,18,Elijah Just,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,NZL,NATIONAL_TEAM,New Zealand,New Zealand,New Zealand,NZL 19,PLAYER,Callum McCowatt,Callum McCowatt,Callum McCowatt,568,19,Callum McCowatt,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,NZL,NATIONAL_TEAM,New Zealand,New Zealand,New Zealand,NZL 20,PLAYER,Kosta Barbarouses,Kosta Barbarouses,Kosta Barbarouses,569,20,Kosta Barbarouses,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,ESP,NATIONAL_TEAM,Spain,Spain,Spain,ESP 1,BADGE,Emblem,Emblem,Emblem,570,1,,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,ESP,NATIONAL_TEAM,Spain,Spain,Spain,ESP 2,PLAYER,Unai Simon,Unai Simon,Unai Simon,571,2,Unai Simon,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,ESP,NATIONAL_TEAM,Spain,Spain,Spain,ESP 3,PLAYER,Robin Le Normand,Robin Le Normand,Robin Le Normand,572,3,Robin Le Normand,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,ESP,NATIONAL_TEAM,Spain,Spain,Spain,ESP 4,PLAYER,Aymeric Laporte,Aymeric Laporte,Aymeric Laporte,573,4,Aymeric Laporte,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,ESP,NATIONAL_TEAM,Spain,Spain,Spain,ESP 5,PLAYER,Dean Huijsen,Dean Huijsen,Dean Huijsen,574,5,Dean Huijsen,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,ESP,NATIONAL_TEAM,Spain,Spain,Spain,ESP 6,PLAYER,Pedro Porro,Pedro Porro,Pedro Porro,575,6,Pedro Porro,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,ESP,NATIONAL_TEAM,Spain,Spain,Spain,ESP 7,PLAYER,Dani Carvajal,Dani Carvajal,Dani Carvajal,576,7,Dani Carvajal,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,ESP,NATIONAL_TEAM,Spain,Spain,Spain,ESP 8,PLAYER,Marc Cucurella,Marc Cucurella,Marc Cucurella,577,8,Marc Cucurella,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,ESP,NATIONAL_TEAM,Spain,Spain,Spain,ESP 9,PLAYER,Martín Zubimendi,Martín Zubimendi,Martín Zubimendi,578,9,Martín Zubimendi,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,ESP,NATIONAL_TEAM,Spain,Spain,Spain,ESP 10,PLAYER,Rodri,Rodri,Rodri,579,10,Rodri,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,ESP,NATIONAL_TEAM,Spain,Spain,Spain,ESP 11,PLAYER,Pedri,Pedri,Pedri,580,11,Pedri,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,ESP,NATIONAL_TEAM,Spain,Spain,Spain,ESP 12,PLAYER,Fabian Ruiz,Fabian Ruiz,Fabian Ruiz,581,12,Fabian Ruiz,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,ESP,NATIONAL_TEAM,Spain,Spain,Spain,ESP 13,TEAM,Team Photo,Team Photo,Team Photo,582,13,,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,ESP,NATIONAL_TEAM,Spain,Spain,Spain,ESP 14,PLAYER,Mikel Merino,Mikel Merino,Mikel Merino,583,14,Mikel Merino,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,ESP,NATIONAL_TEAM,Spain,Spain,Spain,ESP 15,PLAYER,Lamine Yamal,Lamine Yamal,Lamine Yamal,584,15,Lamine Yamal,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,ESP,NATIONAL_TEAM,Spain,Spain,Spain,ESP 16,PLAYER,Dani Olmo,Dani Olmo,Dani Olmo,585,16,Dani Olmo,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,ESP,NATIONAL_TEAM,Spain,Spain,Spain,ESP 17,PLAYER,Nico Williams,Nico Williams,Nico Williams,586,17,Nico Williams,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,ESP,NATIONAL_TEAM,Spain,Spain,Spain,ESP 18,PLAYER,Ferran Torres,Ferran Torres,Ferran Torres,587,18,Ferran Torres,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,ESP,NATIONAL_TEAM,Spain,Spain,Spain,ESP 19,PLAYER,Álvaro Morata,Álvaro Morata,Álvaro Morata,588,19,Álvaro Morata,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,ESP,NATIONAL_TEAM,Spain,Spain,Spain,ESP 20,PLAYER,Mikel Oyarzabal,Mikel Oyarzabal,Mikel Oyarzabal,589,20,Mikel Oyarzabal,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,CPV,NATIONAL_TEAM,Cape Verde,Cape Verde,Cape Verde,CPV 1,BADGE,Emblem,Emblem,Emblem,590,1,,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,CPV,NATIONAL_TEAM,Cape Verde,Cape Verde,Cape Verde,CPV 2,PLAYER,Vozinha,Vozinha,Vozinha,591,2,Vozinha,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,CPV,NATIONAL_TEAM,Cape Verde,Cape Verde,Cape Verde,CPV 3,PLAYER,Logan Costa,Logan Costa,Logan Costa,592,3,Logan Costa,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,CPV,NATIONAL_TEAM,Cape Verde,Cape Verde,Cape Verde,CPV 4,PLAYER,Pico,Pico,Pico,593,4,Pico,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,CPV,NATIONAL_TEAM,Cape Verde,Cape Verde,Cape Verde,CPV 5,PLAYER,Diney,Diney,Diney,594,5,Diney,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,CPV,NATIONAL_TEAM,Cape Verde,Cape Verde,Cape Verde,CPV 6,PLAYER,Steven Moreira,Steven Moreira,Steven Moreira,595,6,Steven Moreira,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,CPV,NATIONAL_TEAM,Cape Verde,Cape Verde,Cape Verde,CPV 7,PLAYER,Wagner Pina,Wagner Pina,Wagner Pina,596,7,Wagner Pina,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,CPV,NATIONAL_TEAM,Cape Verde,Cape Verde,Cape Verde,CPV 8,PLAYER,Joao Paulo,Joao Paulo,Joao Paulo,597,8,Joao Paulo,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,CPV,NATIONAL_TEAM,Cape Verde,Cape Verde,Cape Verde,CPV 9,PLAYER,Yannick Semedo,Yannick Semedo,Yannick Semedo,598,9,Yannick Semedo,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,CPV,NATIONAL_TEAM,Cape Verde,Cape Verde,Cape Verde,CPV 10,PLAYER,Kevin Pina,Kevin Pina,Kevin Pina,599,10,Kevin Pina,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,CPV,NATIONAL_TEAM,Cape Verde,Cape Verde,Cape Verde,CPV 11,PLAYER,Patrick Andrade,Patrick Andrade,Patrick Andrade,600,11,Patrick Andrade,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,CPV,NATIONAL_TEAM,Cape Verde,Cape Verde,Cape Verde,CPV 12,PLAYER,Jamiro Monteiro,Jamiro Monteiro,Jamiro Monteiro,601,12,Jamiro Monteiro,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,CPV,NATIONAL_TEAM,Cape Verde,Cape Verde,Cape Verde,CPV 13,TEAM,Team Photo,Team Photo,Team Photo,602,13,,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,CPV,NATIONAL_TEAM,Cape Verde,Cape Verde,Cape Verde,CPV 14,PLAYER,Deroy Duarte,Deroy Duarte,Deroy Duarte,603,14,Deroy Duarte,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,CPV,NATIONAL_TEAM,Cape Verde,Cape Verde,Cape Verde,CPV 15,PLAYER,Garry Rodrigues,Garry Rodrigues,Garry Rodrigues,604,15,Garry Rodrigues,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,CPV,NATIONAL_TEAM,Cape Verde,Cape Verde,Cape Verde,CPV 16,PLAYER,Jovane Cabral,Jovane Cabral,Jovane Cabral,605,16,Jovane Cabral,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,CPV,NATIONAL_TEAM,Cape Verde,Cape Verde,Cape Verde,CPV 17,PLAYER,Ryan Mendes,Ryan Mendes,Ryan Mendes,606,17,Ryan Mendes,,
